iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,102.01530612244898,27.02571041948579,196,739,31112.90622903004,2282.4354313146973,0.8020099
2,40000,213.56989247311827,49.61538461538461,93,403,29930.42149741367,2227.6325258108072,0.6040098999999999
3,60000,292.11764705882354,115.32748538011695,68,171,29286.019925051027,2276.152405139848,0.4060099
4,80000,347.8070175438597,213.91397849462365,57,93,24750.406107446517,2116.082279858253,0.2080099
5,100000,500.0,464.8095238095238,40,42,30544.370118154475,1601.9897386671132,0.0100098999999999
6,120000,500.0,500.0,40,40,30952.9380279033,2110.3264183095107,0.01
7,140000,500.0,500.0,40,40,33576.05733789966,2116.448719706897,0.01
8,160000,500.0,500.0,40,40,32713.771200753672,1942.628356929175,0.01
9,180000,340.62068965517244,472.2857142857143,58,42,33006.01853363106,2130.023796193572,0.01
10,200000,398.72,381.9807692307692,50,52,32968.574845698524,2168.2258861985874,0.01
11,220000,363.8148148148149,422.3191489361702,54,47,32998.78107621378,2158.7313063665324,0.01
12,240000,500.0,341.2068965517241,40,58,32976.65448580949,2151.118926187218,0.01
13,260000,500.0,500.0,40,40,32809.443082654165,2128.288567286393,0.01
14,280000,201.2828282828283,213.94623655913975,99,93,32859.09715193344,2124.542946133168,0.01
15,300000,460.2325581395349,252.58227848101265,43,79,32724.273731998142,2134.002961382728,0.01
16,320000,500.0,438.22222222222223,40,45,33088.46271643947,2130.270618156724,0.01
17,340000,500.0,471.57142857142856,40,42,33167.50960510454,2122.7603959065905,0.01
18,360000,203.2142857142857,415.875,98,48,32817.866172386166,2125.484037090934,0.01
19,380000,500.0,296.8787878787879,40,66,33035.43666859277,2137.7573431434585,0.01
20,400000,500.0,398.42,40,50,33483.71629283736,2130.2667898624163,0.01
21,420000,500.0,331.75,40,60,33093.214703605016,2150.841991501617,0.01
22,440000,500.0,282.07142857142856,40,70,32733.08675433483,2125.06227610553,0.01
23,460000,500.0,380.0769230769231,40,52,32940.559055999736,2127.478104659564,0.01
24,480000,499.6,281.5492957746479,40,71,32704.562393699813,2090.171664579126,0.01
25,500000,500.0,454.4186046511628,40,43,32424.9324754386,2108.8971166147185,0.01
26,520000,500.0,426.0217391304348,40,46,32775.18112125255,2132.6888811607714,0.01
27,540000,222.3483146067416,369.2962962962963,89,54,32861.45332452878,2113.8275107311256,0.01
28,560000,500.0,352.125,40,56,32933.20840865804,2091.5922034586506,0.01
29,580000,417.531914893617,424.9565217391304,47,46,32878.361147051495,2050.228359862727,0.01
30,600000,481.6341463414634,383.4038461538461,41,52,32372.533952817004,1967.4421034699533,0.01
31,620000,403.8775510204082,386.5882352941176,49,51,33090.36621637736,2002.1087332360055,0.01
32,640000,500.0,413.4166666666667,40,48,31565.53405989706,2007.4094059307613,0.01
33,660000,427.5217391304348,432.2826086956522,46,46,31240.675829778225,2032.1719836645027,0.01
34,680000,499.575,327.57377049180326,40,61,31236.85245762469,1960.038416878404,0.01
35,700000,368.1851851851852,441.6222222222222,54,45,31371.586957631214,1916.1353689547425,0.01
36,720000,240.3975903614458,292.4558823529412,83,68,31640.282589081464,1991.5661001456365,0.01
37,740000,251.83544303797467,303.55384615384617,79,65,31215.154133251104,1956.6130986915848,0.01
38,760000,413.8333333333333,401.57142857142856,48,49,31263.233189235038,1965.1889000845488,0.01
39,780000,500.0,365.8518518518519,40,54,31494.9168251435,1938.19348465362,0.01
40,800000,346.3157894736842,352.67857142857144,57,56,31481.75455947279,1897.1268528787436,0.01
41,820000,500.0,425.9130434782609,40,46,31262.40795202212,2016.8372865531849,0.01
42,840000,500.0,453.8181818181818,40,44,31513.776364728437,2016.0545341653449,0.01
43,860000,314.77777777777777,441.02222222222224,63,45,31275.14849351356,1972.944586115708,0.01
44,880000,368.64814814814815,336.4406779661017,54,59,31382.94428147192,1930.41658074776,0.01
45,900000,479.609756097561,258.1688311688312,41,77,31209.63521337542,1934.4807959978536,0.01
46,920000,500.0,372.50943396226415,40,53,31254.04412677154,1992.6834117104029,0.01
47,940000,500.0,495.275,40,40,31145.25369404488,1996.985787794319,0.01
48,960000,34.87852112676056,475.8048780487805,568,41,31076.936667124355,2009.3064197516703,0.01
49,980000,292.5882352941176,228.816091954023,68,87,31249.42994203504,2004.7144995177223,0.01
50,1000000,385.4117647058824,358.8909090909091,51,55,31452.4113049426,1991.4528760330595,0.01
