datetime,black,white,game,game_result,game_length
2023-05-31 17:26:00,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,0,W+6.5,69
2023-05-31 17:26:12,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,1,W+1.5,105
2023-05-31 17:25:57,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,2,W+2.5,66
2023-05-31 17:25:59,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,3,B+15.5,67
2023-05-31 17:26:25,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,4,W+1.5,107
2023-05-31 17:26:02,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,5,W+4.5,76
2023-05-31 17:26:02,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,6,W+2.5,80
2023-05-31 17:26:12,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,7,W+5.5,107
2023-05-31 17:26:16,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,8,W+5.5,131
2023-05-31 17:26:02,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,9,B+11.5,77
2023-05-31 17:26:27,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,10,W+1.5,109
2023-05-31 17:26:07,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,11,W+2.5,77
2023-05-31 17:26:00,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,12,B+5.5,69
2023-05-31 17:26:12,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,13,W+5.5,106
2023-05-31 17:26:13,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,14,W+0.5,109
2023-05-31 17:26:05,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,15,W+8.5,88
2023-05-31 17:26:36,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,16,W+6.5,140
2023-05-31 17:26:50,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,17,W+9.5,162
2023-05-31 17:26:26,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,18,W+2.5,75
2023-05-31 17:26:22,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,19,W+5.5,74
2023-05-31 17:26:39,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,20,W+5.5,119
2023-05-31 17:26:29,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,21,B+5.5,76
2023-05-31 17:26:51,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,22,W+2.5,119
2023-05-31 17:26:33,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,23,W+0.5,90
2023-05-31 17:26:50,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,24,W+0.5,106
2023-05-31 17:26:37,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,25,B+7.5,75
2023-05-31 17:26:48,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,26,W+5.5,106
2023-05-31 17:26:36,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,27,W+6.5,64
2023-05-31 17:27:21,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,28,W+9.5,162
2023-05-31 17:26:44,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,29,W+3.5,87
2023-05-31 17:26:44,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,30,W+3.5,64
2023-05-31 17:27:13,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,31,W+1.5,105
