iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,263.76,22.9197247706422,75,872,34725.42690887908,5694.795626078947,0.9010099
2,40000,265.64,36.62637362637363,75,546,34746.564000018865,3582.634916539476,0.7030099000000001
3,60000,320.5483870967742,69.76923076923077,62,286,34953.62132442113,3568.1798952815843,0.5050099
4,80000,310.3125,179.76576576576576,64,111,34661.095935326346,3081.0350286423936,0.3070099
5,100000,272.83561643835617,265.0133333333333,73,75,34747.13308136346,3103.0320458435094,0.1090099
6,120000,269.6351351351352,254.56410256410257,74,78,34917.99145686831,3065.3052864646406,0.01
7,140000,275.7638888888889,267.86486486486484,72,74,34416.43642686341,3060.047680390091,0.01
8,160000,458.3953488372093,340.7241379310345,43,58,34855.891115360304,3048.543955647859,0.01
9,180000,292.7647058823529,375.6415094339623,68,53,34997.693564489506,3031.70463742593,0.01
10,200000,177.88392857142858,228.183908045977,112,87,34400.42718862928,3014.4684450196064,0.01
11,220000,320.7704918032787,203.5,61,98,34856.79796504867,3016.021036943409,0.01
12,240000,476.0952380952381,382.36538461538464,42,52,34683.55758235053,3032.807142881242,0.01
13,260000,354.42857142857144,431.0652173913044,56,46,34525.15396208201,3048.8987669509265,0.01
14,280000,496.975,452.79545454545456,40,44,34793.64869013981,3048.727126714809,0.01
15,300000,500.0,491.5,40,40,34799.893772643896,3088.847701781861,0.01
16,320000,316.92063492063494,454.0,63,43,34832.05039837802,3521.587970167823,0.01
17,340000,398.16,496.75,50,40,35037.578556316286,3444.161089561208,0.01
18,360000,500.0,461.6744186046512,40,43,35096.999683833994,3485.0984223516366,0.01
19,380000,245.9135802469136,451.8863636363636,81,44,34713.40405335075,3467.13528407075,0.01
20,400000,500.0,421.40425531914894,40,47,34399.11592484007,3441.0273243646016,0.01
21,420000,441.55555555555554,458.2558139534884,45,43,34487.75209042805,3382.982909557746,0.01
22,440000,487.609756097561,475.6904761904762,41,42,34516.46031401582,3354.591057057484,0.01
23,460000,487.8048780487805,500.0,41,40,34903.55966712684,3299.5697614933506,0.01
24,480000,275.7916666666667,372.8301886792453,72,53,34077.01134331179,3325.661255082891,0.01
25,500000,500.0,500.0,40,40,34675.31879672987,3336.654133911149,0.01
26,520000,312.984126984127,450.7272727272728,63,44,34610.81194138802,3331.435196492701,0.01
27,540000,500.0,402.2040816326531,40,49,34754.25206674288,3319.9966924799337,0.01
28,560000,500.0,488.35,40,40,34774.31202861205,3293.79789531169,0.01
29,580000,500.0,414.1041666666667,40,48,34789.69998607533,3310.174606445525,0.01
30,600000,500.0,494.9,40,40,34496.9410268722,3301.9086128510758,0.01
31,620000,500.0,414.5,40,48,34760.42737174607,3304.9803552414737,0.01
32,640000,500.0,428.4565217391304,40,46,34008.69535002444,2950.752149053977,0.01
33,660000,500.0,496.05,40,40,28931.350274436776,2819.936956992932,0.01
34,680000,415.8541666666667,473.2857142857143,48,42,33985.5807473226,2753.136464602312,0.01
35,700000,500.0,464.2093023255814,40,43,34497.75533023146,2655.560635856919,0.01
36,720000,500.0,474.57142857142856,40,42,34239.13026639207,2740.4567521707404,0.01
37,740000,500.0,494.7,40,40,36421.985841853166,2651.173301798266,0.01
38,760000,500.0,465.0232558139535,40,43,29057.393046951387,2918.093380821597,0.01
39,780000,500.0,500.0,40,40,29009.280730330676,2906.2374476472373,0.01
40,800000,500.0,472.9047619047619,40,42,29008.49791036301,2954.130239589576,0.01
41,820000,314.41269841269843,391.1960784313725,63,51,29019.25714711625,2978.0573640701014,0.01
42,840000,500.0,353.05357142857144,40,56,28969.2587669954,2994.7233855891923,0.01
43,860000,332.25,437.8222222222222,60,45,29121.49135862928,2927.2735180330264,0.01
44,880000,500.0,448.84090909090907,40,44,29014.09836964152,2953.367292365136,0.01
45,900000,500.0,498.575,40,40,28899.420020585392,3006.527566554957,0.01
46,920000,500.0,500.0,40,40,29054.10660272568,3008.921033828863,0.01
47,940000,266.94594594594594,424.0851063829787,74,47,28983.858652889936,2985.3029637779764,0.01
48,960000,500.0,243.9,40,80,29076.05898544544,3014.014846536975,0.01
49,980000,500.0,491.9,40,40,33480.503695014384,2938.508591291981,0.01
50,1000000,239.12048192771084,405.55102040816325,83,49,32817.13845129194,2760.478549593877,0.01
