iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2759.5582398260894,-313.8070133433365,917,-376.73603710016516,138
2,200000,2379.06510716164,-245.53698455972,947,-194.70904454991418,211
3,300000,2587.454835944746,-225.91994315396445,757,-219.08833016662138,124
4,400000,2399.092605509722,-158.2889930991208,672,-153.3159864893958,88
5,500000,2161.376442058996,-77.23262103369994,595,-40.34156139873031,104
6,600000,2489.954808721464,38.00437902774334,338,281.29213304637426,30
7,700000,2361.7831339432914,495.99319980170816,116,645.7687608863429,21
8,800000,2489.3927783686768,729.9072610727411,103,758.5911479974618,20
9,900000,2105.7227636094312,780.0465082654937,103,771.1649159041655,20
10,1000000,2295.2985743330796,769.7215019912682,103,738.9969977745283,21
11,1100000,2122.4150449058975,710.7102847781991,112,762.2208659430624,20
12,1200000,2180.3035537718456,736.6711739695188,107,762.5302597372768,20
13,1300000,2210.4379788326873,759.3380855400828,106,698.8016623384286,22
14,1400000,2498.093665527999,753.1431856112314,106,686.9857063421447,22
15,1500000,2351.423480542887,805.3030710399721,102,830.774535568853,20
16,1600000,2472.2788233726205,799.1433046866963,103,772.508084528091,20
17,1700000,2887.036555844845,794.3889012335176,103,813.3958370496391,20
18,1800000,2832.2240317998603,800.6861817689525,102,778.3537268918706,20
19,1900000,2820.011482981571,800.7758679194477,102,759.5501983421118,21
20,2000000,2869.0992064141856,819.9640154242969,101,710.9776317362971,20
21,2100000,2812.8935215371216,814.0890969450622,101,812.4596575325775,20
22,2200000,3061.485847468158,819.5735037282989,100,771.969639898578,20
23,2300000,2896.8872490909257,794.6840827044427,102,802.4891535539953,20
24,2400000,3012.6157749406443,804.8134215978422,101,809.9494042558646,20
25,2500000,3007.7030232803504,800.0675255596831,100,820.7292921148398,20
26,2600000,2985.4381707631355,822.7428874360268,102,749.1041469926653,20
27,2700000,2882.243793198625,809.8966469457035,101,843.9221571134589,20
28,2800000,2927.1512660122908,828.9231114720529,100,826.3833066204609,20
29,2900000,2903.3424183008206,827.939898953314,100,842.2472136446564,20
30,3000000,2856.7162396287627,850.0019560292681,100,808.9297368352607,20
31,3100000,3031.3507297637434,849.041929164943,101,845.5419316289584,20
32,3200000,2992.567599139715,872.0856492936508,100,896.4946582439003,20
33,3300000,2860.8215271794315,897.9840122932025,101,843.9930025248686,21
34,3400000,2866.641991560895,920.4569838254192,101,933.7165743725836,20
35,3500000,3040.032198319759,938.6782691985404,101,859.6672631873444,20
36,3600000,2934.280015374987,950.4257871923522,101,955.2091162123694,20
37,3700000,3112.2911347536474,997.4055857128525,102,1011.5020770241129,20
38,3800000,3153.759474518719,915.3710684903804,104,843.6468283119956,22
39,3900000,3082.429585501814,971.3516824575771,104,873.0592483321894,20
40,4000000,3175.895523926398,1006.8734645576255,102,1017.973905731705,20
