iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,1547.9080459770114,1507.1022727272727,435,352,1156.8359268043,642.1127588130929,0.8020009899999999,0.013270892358884,0.013270892358884,0.986729107641116
2,2000000,3029.705882352941,2010.142857142857,238,350,1471.0612473151928,556.5231136219678,0.55450099,0.1071774062773181,0.1071774062773181,0.8928225937226819
3,3000000,3184.054054054054,2475.8579881656806,222,338,1439.5014892656732,577.9166108818412,0.30700099,0.1169589691722839,0.1169589691722839,0.8830410308277161
4,4000000,3362.1890547263683,2843.2911392405063,201,316,1395.4160039067142,615.7131017602784,0.0595009899999999,0.128247983442211,0.128247983442211,0.871752016557789
5,5000000,3671.6666666666665,3197.5704225352115,204,284,1389.6834331731077,606.8784675133452,0.01,0.1478606208477243,0.1478606208477243,0.8521393791522757
6,6000000,3339.014778325123,3355.9489051094893,203,274,1466.188762868675,588.2208070889512,0.01,0.1267793515843419,0.1267793515843419,0.873220648415658
7,7000000,4183.882978723404,3946.184738955824,188,249,1409.341402830963,594.7741855856102,0.01,0.1803214917280905,0.1803214917280905,0.8196785082719095
8,8000000,4350.373134328358,3965.0996015936257,134,251,1489.2797082442714,603.4972629604424,0.01,0.1908725329908018,0.1908725329908018,0.8091274670091981
9,9000000,4869.928057553957,4023.264462809917,139,242,1495.4760984684456,608.6869348890718,0.01,0.2237984763493112,0.2237984763493112,0.7762015236506887
10,10000000,3716.122448979592,4157.573221757322,196,239,1500.4169552149276,617.1838200202975,0.01,0.1506779333299275,0.1506779333299275,0.8493220666700725
11,11000000,4381.28,4111.410788381742,250,241,1488.2006225419611,626.0633466209841,0.01,0.1928312050445197,0.1928312050445197,0.8071687949554802
12,12000000,3553.333333333333,4386.8421052631575,174,228,1402.2531399624156,601.8236304238789,0.01,0.1403614394203449,0.1403614394203449,0.859638560579655
13,13000000,3994.4,4162.663934426229,225,244,1490.302098455502,593.5336599132688,0.01,0.1683133179124813,0.1683133179124813,0.8316866820875186
14,14000000,3108.366533864542,4161.255060728745,251,247,1501.460646633386,596.3501686990091,0.01,0.1121623963918084,0.1121623963918084,0.8878376036081915
15,15000000,5531.656050955414,4257.226890756303,157,238,1492.7466856598453,613.2792323856889,0.01,0.2657344054599584,0.2657344054599584,0.7342655945400416
16,16000000,4560.434782608696,4743.2444444444445,115,225,1494.9689991816726,631.0281461952891,0.01,0.2041848463264803,0.2041848463264803,0.7958151536735196
17,17000000,4073.538461538461,4657.296137339055,195,233,1491.975056943067,605.2400846631485,0.01,0.1733285884558104,0.1733285884558104,0.8266714115441895
18,18000000,4397.734806629835,4653.086956521739,181,230,1407.3932135543282,600.8866324250257,0.01,0.1938740014975021,0.1938740014975021,0.8061259985024979
19,19000000,4339.480519480519,4795.829596412556,231,223,1485.008932693814,591.1663713150542,0.01,0.1901822313432313,0.1901822313432313,0.8098177686567687
20,20000000,4966.701570680629,4740.66371681416,191,226,1489.6458158781954,599.2687461952362,0.01,0.2299313394391855,0.2299313394391855,0.7700686605608145
21,21000000,5605.933333333333,4899.136363636364,150,220,1495.7599004332135,599.4307456013064,0.01,0.2704416067260264,0.2704416067260264,0.7295583932739735
22,22000000,5736.785714285715,4797.847533632287,168,223,1501.4543520588772,629.7848026257518,0.01,0.2787341623172923,0.2787341623172923,0.7212658376827077
23,23000000,3732.471264367816,4984.065420560748,174,214,1501.3318394054534,608.3971927116404,0.01,0.1517140127613559,0.1517140127613559,0.848285987238644
24,24000000,4540.122699386503,4979.543378995434,163,219,1503.663006981949,626.429326315191,0.01,0.2028976012792866,0.2028976012792866,0.7971023987207134
25,25000000,5180.434782608696,5023.348623853211,161,218,1503.258516420664,621.2250866933914,0.01,0.2434763321150033,0.2434763321150033,0.7565236678849966
26,26000000,2406.221198156682,5339.808612440192,217,209,1499.9094116210576,628.5155013310647,0.01,0.0676650843281905,0.0676650843281905,0.9323349156718096
27,27000000,4460.04255319149,5202.44131455399,235,213,1494.5324921149604,625.7031178513212,0.01,0.1978226530112798,0.1978226530112798,0.8021773469887201
28,28000000,3799.136363636364,5252.085308056872,220,211,1490.0878250444637,631.1686018033141,0.01,0.1559388043750666,0.1559388043750666,0.8440611956249334
