iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,1000000,896.567709486139,-20.5,282,-21.0,262
2,2000000,985.4485453530476,-20.28413284132841,271,-20.9277566539924,263
3,3000000,982.6404741735332,-20.203703703703702,270,-20.93916349809886,263
4,4000000,954.3310869054808,-20.24074074074074,270,-20.93916349809886,263
5,5000000,877.2201322358551,-20.309701492537314,268,-20.950570342205324,263
6,6000000,838.0616868766075,-20.18631178707224,263,-20.96197718631179,263
7,7000000,820.5089251876325,-19.97665369649805,257,-20.971544715447155,246
8,8000000,849.6481359956223,-19.93574297188755,249,-20.449799196787147,249
9,9000000,840.5640538029563,-19.60759493670886,237,-20.517857142857142,224
10,10000000,761.8518168402986,-19.0188679245283,212,-19.728323699421967,173
11,11000000,726.9323149944587,-17.849162011173185,179,-20.436241610738254,149
12,12000000,904.6973384038428,-17.476190476190474,147,-20.925531914893615,94
13,13000000,902.2568012974872,-16.768595041322314,121,-20.858695652173918,92
14,14000000,906.8276101043298,-16.174757281553397,103,-20.081967213114755,61
15,15000000,908.783329514495,-15.61,100,-20.40740740740741,81
16,16000000,905.76565710159,-12.268292682926829,82,-20.80327868852459,61
17,17000000,911.8826460222464,-6.155844155844156,77,-5.1875,16
18,18000000,918.9685995132236,4.732394366197183,71,0.6619718309859155,71
19,19000000,920.27589898206,14.068181818181818,88,-8.904761904761905,21
20,20000000,916.2407757013078,10.104166666666666,96,-20.87425149700599,167
21,21000000,927.7736263627244,-1.2666666666666666,135,2.1875,80
22,22000000,921.2343636596496,15.688172043010752,93,19.379310344827587,87
23,23000000,909.629342632312,14.081632653061224,98,-4.473684210526316,57
24,24000000,928.18367971693,16.22340425531915,94,-1.403225806451613,62
25,25000000,904.1596664704832,15.422222222222222,90,-0.359375,64
26,26000000,897.463901972043,14.651162790697674,86,0.4210526315789473,57
27,27000000,776.297681289926,14.505376344086022,93,2.230769230769231,26
28,28000000,772.1159240435168,16.552083333333332,96,2.4347826086956523,23
29,29000000,778.0109755992116,16.47422680412371,97,11.904109589041097,73
30,30000000,774.0127793299722,4.177966101694915,118,18.988505747126435,87
