iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,23038.14906571011,2272.8543808173285,0.8020099
2,40000,-200.0,-200.0,100,100,23200.82287748841,2274.882465871335,0.6040098999999999
3,60000,-200.0,-200.0,100,100,23354.448779443133,2271.888972546072,0.4060099
4,80000,-200.0,-200.0,100,100,23328.210940317706,2239.8066468098614,0.2080099
5,100000,-200.0,-200.0,100,100,23463.376410520654,2156.750343939371,0.0100098999999999
6,120000,-200.0,-198.85,100,100,23449.977861464817,2159.7963450618445,0.01
7,140000,-200.0,-199.67,100,100,23090.10758162844,2178.14409406308,0.01
8,160000,-200.0,-200.0,100,100,23271.33959003843,2169.311082510132,0.01
9,180000,-200.0,-197.8118811881188,100,101,23271.788033499903,2158.533015935413,0.01
10,200000,-200.0,-198.96,100,100,23388.643909410886,2125.922954595865,0.01
11,220000,-200.0,-199.67,100,100,23317.11793720336,2104.2000666276363,0.01
12,240000,-200.0,-197.3762376237624,100,101,23310.528996356257,2096.8953157007345,0.01
13,260000,-200.0,-196.85148514851485,100,101,23074.514461463423,2075.15711938778,0.01
14,280000,-200.0,-199.7,100,100,23436.49884036785,2070.1124221263217,0.01
15,300000,-200.0,-195.7058823529412,100,102,23215.555022684377,2075.301720897689,0.01
16,320000,-200.0,-197.84158415841583,100,101,23138.51743656255,2086.020643342872,0.01
17,340000,-200.0,-199.91,100,100,23112.72482099906,2093.1626621022187,0.01
18,360000,-200.0,-198.04,100,100,23098.720735562834,2094.951878622731,0.01
19,380000,-200.0,-199.08,100,100,23149.569944360825,2092.8525263316924,0.01
20,400000,-200.0,-200.0,100,100,23206.036357875622,2041.2822158693407,0.01
21,420000,-200.0,-200.0,100,100,23418.91835983594,2054.6018516665345,0.01
22,440000,-200.0,-200.0,100,100,23192.192779692683,1997.901705731385,0.01
23,460000,-200.0,-200.0,100,100,23535.97015971608,2035.2339363242556,0.01
24,480000,-200.0,-200.0,100,100,23390.149265069795,2046.699512275694,0.01
25,500000,-200.0,-200.0,100,100,22348.89361567013,1972.9094694855264,0.01
26,520000,-200.0,-200.0,100,100,23215.195432815093,2027.134019776953,0.01
27,540000,-200.0,-200.0,100,100,23447.233102152797,1963.378437881062,0.01
28,560000,-200.0,-200.0,100,100,23323.53209320224,2009.5368408486283,0.01
29,580000,-200.0,-200.0,100,100,23024.65079669958,1980.6007106358795,0.01
30,600000,-200.0,-200.0,100,100,22902.481919071823,1993.350549542508,0.01
31,620000,-200.0,-200.0,100,100,23068.347152677885,1911.4697288155576,0.01
32,640000,-200.0,-200.0,100,100,23402.201828233217,1985.2377159632963,0.01
33,660000,-200.0,-200.0,100,100,18734.25292955247,1893.9811429513657,0.01
34,680000,-200.0,-200.0,100,100,18769.976152426112,1773.0496494768845,0.01
35,700000,-200.0,-200.0,100,100,18796.74589757533,1771.286594649933,0.01
36,720000,-200.0,-200.0,100,100,21153.82667604927,1753.4780433598085,0.01
37,740000,-200.0,-200.0,100,100,23061.172030332316,1752.3161056103495,0.01
38,760000,-200.0,-200.0,100,100,23421.61584439624,1971.2221207681648,0.01
39,780000,-200.0,-200.0,100,100,23337.66064904877,1983.8746604623125,0.01
40,800000,-200.0,-200.0,100,100,23345.980582519504,1983.0382294475005,0.01
41,820000,-200.0,-200.0,100,100,23218.93634284164,1979.7721815866444,0.01
42,840000,-200.0,-200.0,100,100,23207.500228695742,1978.224881700258,0.01
43,860000,-200.0,-200.0,100,100,23209.985405474978,1999.4011671541627,0.01
44,880000,-200.0,-200.0,100,100,23343.96249308841,1978.2977009160788,0.01
45,900000,-200.0,-200.0,100,100,23018.564526394555,1972.7537555717213,0.01
46,920000,-200.0,-200.0,100,100,23183.776111251744,1964.0823117820391,0.01
47,940000,-200.0,-200.0,100,100,22822.663733086894,1972.120741421846,0.01
48,960000,-200.0,-200.0,100,100,23087.85125842522,1970.883896479638,0.01
49,980000,-200.0,-200.0,100,100,23210.57099087434,1984.3985910064296,0.01
50,1000000,-200.0,-200.0,100,100,23115.63670072393,1982.1897193217344,0.01
