datetime,black,white,game,game_result,game_length
2023-05-31 19:08:30,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,0,W+1.5,119
2023-05-31 19:08:25,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,1,B+7.5,87
2023-05-31 19:08:21,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,2,W+1.5,80
2023-05-31 19:08:45,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,3,B+0.5,146
2023-05-31 19:08:21,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,4,B+2.5,83
2023-05-31 19:08:21,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,5,W+2.5,86
2023-05-31 19:08:23,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,6,B+14.5,80
2023-05-31 19:08:27,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,7,W+2.5,95
2023-05-31 19:08:56,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,8,W+15.5,162
2023-05-31 19:08:26,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,9,B+7.5,80
2023-05-31 19:08:32,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,10,W+0.5,93
2023-05-31 19:08:47,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,11,W+15.5,162
2023-05-31 19:08:32,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,12,W+0.5,116
2023-05-31 19:08:26,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,13,B+4.5,77
2023-05-31 19:08:18,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_157000.ckpt,14,B+11.5,63
