iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2201.459240497838,-114.48773132910718,482.25,194.14815557686046,34
2,200000,2222.916895087362,669.1752925034295,103.75,656.3558848440276,25
3,300000,2281.9345785159703,719.0325921508086,118.75,708.9678384337345,28
4,400000,2211.9956691404245,839.1856841198455,153.25,1053.053259632306,29
5,500000,2275.2102922936874,1244.4275770114084,150.25,2002.932976007115,24
6,600000,2248.513530565994,1847.8237356761633,126.25,1642.4495669478185,27
7,700000,2251.818765130516,2235.489177420975,119.5,2698.4537568497594,21
8,800000,2252.190926626423,2343.9988960209,116.5,2174.3597009702385,24
9,900000,2209.170944949644,2472.5760992300457,113.25,1837.8009969865327,26
10,1000000,2277.09826229968,2679.180705275272,111.5,2940.7375757819073,22
11,1100000,2231.7407770590817,2499.26465005249,114.75,2710.813627960544,22
12,1200000,2318.181418206122,2261.544152593586,117.25,1471.7585430185122,30
13,1300000,2251.5674000755007,2356.863113389555,116.25,2672.7186594191994,21
14,1400000,2266.7960914426335,2403.9332476872396,116.5,2271.9703371533324,24
15,1500000,2328.539931124932,2494.723643057431,110.75,2188.2080030741386,24
16,1600000,2334.0363740298476,2490.0660842374027,115.0,2255.0212802635087,26
17,1700000,2280.8513602096223,2303.5071542601,114.25,2777.43983938103,22
18,1800000,2360.67500439354,2368.316355898272,114.0,2234.2383303971887,25
19,1900000,2232.0580408486157,2167.5386193823397,114.5,2178.929629328924,23
20,2000000,2270.8637201787687,2363.9890108796208,108.75,2202.4580320307728,23
21,2100000,2288.2835257090105,2382.5590822024333,109.0,2265.895967305328,23
22,2200000,2283.6897691112745,2350.7048791897682,109.75,2201.5292615708313,24
23,2300000,2336.1489989776064,2302.106135201714,109.0,2608.6981085784237,21
24,2400000,2386.768947533069,2340.610615134909,107.0,2292.9815295498515,22
25,2500000,2349.2067867930455,2188.8039138634595,110.5,2173.347138854651,23
26,2600000,2302.8171622484156,2209.1430902958455,109.25,2127.750754432465,22
27,2700000,2316.3574875348,2139.667383349618,107.5,1965.3154394720257,24
28,2800000,2303.345211960963,2149.703839730543,107.0,2092.814807602087,23
29,2900000,2365.870379195909,2065.213067645402,110.5,1845.2690722560317,24
30,3000000,2393.47085773071,1970.7092983535704,109.5,1661.0895922678428,26
31,3100000,2326.661247682923,1974.8792063381625,108.5,1791.3961564513029,24
32,3200000,2358.9627605751766,1906.6217214880883,108.75,1687.0731499864091,25
33,3300000,2283.2517868419395,1839.285440834651,111.75,1960.1053638755998,22
34,3400000,2354.9637646388005,1890.91476513013,114.25,1706.0616407920754,26
35,3500000,2346.84028761798,2032.2035382835998,112.5,2050.9215470608337,23
36,3600000,2265.354778238274,2085.442137604913,114.0,2081.9354727728887,25
37,3700000,2371.1564137370733,2075.027139931236,116.0,2416.620458532145,21
38,3800000,2392.048893592346,2223.585193645883,115.0,2395.470188866646,23
39,3900000,2384.052254047114,2263.652904920062,115.5,2395.798041188282,24
40,4000000,2266.3466565672843,2415.6889308077043,115.25,2529.692950677333,23
