iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,2079.3723849372386,1595.192878338279,239,337,1263.7477356393117,381.81155424636427,0.8200008999999999,0.0469515754578559,0.0469515754578559,0.953048424542144
2,2000000,2247.113402061856,1986.6176470588236,291,340,1270.648292399244,283.0621123575166,0.5950008999999999,0.0575818880231855,0.0575818880231855,0.9424181119768144
3,3000000,2533.395348837209,2050.9411764705883,215,340,1266.2633115089395,257.99050941704235,0.3700008999999999,0.0757245380929186,0.0757245380929186,0.9242754619070814
4,4000000,2346.9540229885056,1790.08547008547,174,351,1285.8002182703904,259.8744489608142,0.1450009,0.0639091240526319,0.0639091240526319,0.936090875947368
5,5000000,3468.722222222222,2492.3297491039425,180,279,1336.6291809410277,272.3984344119853,0.1,0.1349993486626459,0.1349993486626459,0.865000651337354
6,6000000,3245.116279069768,3204.100418410042,172,239,1364.972462259081,259.7317816906699,0.1,0.1208286877955428,0.1208286877955428,0.8791713122044572
7,7000000,3415.6451612903224,3170.546218487395,186,238,1353.9500862976306,266.91804573856706,0.1,0.131635676750868,0.131635676750868,0.8683643232491319
8,8000000,3551.2101910828023,3318.078602620087,157,229,1378.9438533241564,272.1987532248017,0.1,0.1402268887533066,0.1402268887533066,0.8597731112466933
9,9000000,3999.6385542168673,3411.0917030567684,166,229,1340.8505130738229,285.50373349244643,0.1,0.1686453027166176,0.1686453027166176,0.8313546972833824
10,10000000,3738.477157360406,3581.5068493150684,197,219,1366.0605318021612,282.50033932425805,0.1,0.1520946264051716,0.1520946264051716,0.8479053735948283
11,11000000,3442.6605504587155,3307.021276595745,218,235,1314.1961773502587,281.9331570962714,0.1,0.133347732846967,0.133347732846967,0.866652267153033
12,12000000,3783.4010152284254,3673.1963470319633,197,219,1363.395552796814,294.4531629149445,0.1,0.1549416024099893,0.1549416024099893,0.8450583975900107
13,13000000,4468.134328358209,3581.0138248847925,134,217,1351.426175782666,292.2017027046156,0.1,0.1983354560257428,0.1983354560257428,0.8016645439742571
