iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,184.5648148148148,27.952380952380956,108,714,30603.23472793258,2199.1730421679385,0.8020099
2,40000,310.453125,54.09214092140921,64,369,30976.40981443166,2188.9145662697674,0.6040098999999999
3,60000,208.3684210526316,133.60402684563758,95,149,30768.53497430659,2189.225335225456,0.4060099
4,80000,438.1111111111111,340.7758620689655,45,58,30900.580532438664,2070.478012710202,0.2080099
5,100000,328.06666666666666,361.9090909090909,60,55,30635.962916566987,2044.6687118874495,0.0100098999999999
6,120000,10.862574687669746,150.33082706766916,1841,133,29760.60145126614,2023.7215407689037,0.01
7,140000,150.71969696969697,217.9120879120879,132,91,30974.90159014503,1987.177091994203,0.01
8,160000,199.32,119.16265060240964,100,166,32975.23840214139,2003.858989159468,0.01
9,180000,234.7058823529412,258.2368421052632,85,76,32668.113891342804,2060.3943294773667,0.01
10,200000,132.41059602649003,84.28691983122363,151,237,32877.46773586351,2070.9375890554325,0.01
11,220000,35.76207513416816,172.4051724137931,559,116,31148.91665508185,1980.3151715221,0.01
12,240000,126.48101265822784,87.1842105263158,158,228,30332.739520922707,1923.5912954584244,0.01
13,260000,152.19847328244273,214.1720430107527,131,93,30404.10109002343,1890.476465695356,0.01
14,280000,144.44927536231884,78.6403162055336,138,253,31030.74109859647,2005.2158159867636,0.01
15,300000,476.0487804878049,100.60913705583756,41,197,30021.353317995847,1954.26551412522,0.01
16,320000,153.36153846153846,229.64367816091956,130,87,31258.59034904444,1987.4923690702376,0.01
17,340000,270.0135135135135,170.17241379310346,74,116,31137.69339455694,2052.081555515684,0.01
18,360000,225.1818181818182,78.2,88,255,31249.33717226175,2017.0995682554635,0.01
19,380000,302.8181818181818,147.05925925925925,66,135,31277.6576597633,1991.180680252609,0.01
20,400000,350.4035087719298,83.02916666666667,57,240,31557.262114770176,2048.583307094809,0.01
21,420000,100.76262626262626,140.78169014084506,198,142,31430.06366962452,2089.409185722027,0.01
22,440000,387.84313725490193,173.5391304347826,51,115,31249.03386774823,2096.6819783976266,0.01
23,460000,243.4268292682927,100.84848484848484,82,198,31477.93289249509,2088.0455516650245,0.01
24,480000,500.0,297.7910447761194,40,67,31430.86142726269,2076.896041000732,0.01
25,500000,147.82222222222222,95.03809523809524,135,210,31511.714091331007,2084.8576372521925,0.01
26,520000,134.39864864864865,221.83333333333331,148,90,31311.86667111654,2091.470357799269,0.01
27,540000,306.2153846153846,92.23364485981308,65,214,31516.447333945867,2072.428454860077,0.01
28,560000,112.25280898876404,124.19254658385093,178,161,31026.9062663037,2074.70172740967,0.01
29,580000,271.1095890410959,225.5909090909091,73,88,31409.825214767865,2083.9454567105427,0.01
30,600000,135.33333333333334,121.7439024390244,147,164,31266.67466417897,2097.512906215825,0.01
31,620000,177.58928571428572,104.97368421052632,112,190,31445.04377999673,2085.4118974767207,0.01
32,640000,500.0,289.25,40,68,31417.376712620877,2081.9222103627408,0.01
33,660000,500.0,110.13812154696132,40,181,31085.37211213671,2073.660993277506,0.01
34,680000,118.79761904761904,272.43835616438355,168,73,31376.78175975945,2055.244341037522,0.01
35,700000,140.43661971830986,209.21052631578948,142,95,31294.68367400261,2046.800265738452,0.01
36,720000,467.0,214.494623655914,42,93,31567.317536654347,2056.3068866581034,0.01
37,740000,476.8292682926829,179.61818181818182,41,110,31359.401830216542,2056.498187877109,0.01
38,760000,180.26363636363635,235.16470588235293,110,85,31275.161453802917,2061.153167906381,0.01
39,780000,223.04494382022472,72.01449275362319,89,276,31519.70639545613,2076.7591683063697,0.01
40,800000,500.0,294.5970149253731,40,67,31797.201013219947,2074.8743569559206,0.01
41,820000,500.0,102.16145833333331,40,192,31610.448461383803,2095.794029774022,0.01
42,840000,496.075,89.95412844036697,40,218,31636.68726990381,2102.87731652107,0.01
43,860000,471.1666666666667,258.61038961038963,42,77,31558.33061001324,2095.0362009690307,0.01
44,880000,300.6515151515151,97.3627450980392,66,204,31041.547375950708,2085.5445053913527,0.01
45,900000,230.8720930232558,114.78034682080924,86,173,31494.77021859781,2076.4994973492417,0.01
46,920000,142.32142857142858,214.70967741935485,140,93,31373.817555326757,2077.042270006918,0.01
47,940000,500.0,128.29032258064515,40,155,31603.204624369595,2066.22913696486,0.01
48,960000,176.71681415929203,90.53881278538812,113,219,31399.314632711823,2062.8280587531544,0.01
49,980000,196.74257425742573,205.43298969072168,101,97,31525.68218969824,2060.9812053388687,0.01
50,1000000,200.23232323232324,184.0462962962963,99,108,31345.631309044864,2069.2057633040445,0.01
